date,admin1,market,category,commodity,unit,price,latitude,longitude,pricetype,year,month,admin1_enc,market_enc,category_enc,commodity_enc,unit_enc
2007-03-15,Western,Colombo City,cereals and tubers,Rice (white),KG,34.29,6.93,79.85,Retail,2007,3,8,5,0,37,1
2007-03-15,Western,Colombo City,cereals and tubers,Rice (red nadu),KG,36.86,6.93,79.85,Retail,2007,3,8,5,0,35,1
2007-03-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,41.0,8.75,80.5,Retail,2007,3,4,42,0,35,1
2007-03-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,26.5,9.27,80.81,Retail,2007,3,4,31,0,35,1
2007-03-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,40.0,8.98,79.9,Retail,2007,3,4,26,0,35,1
2007-03-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,46.5,9.4,80.4,Retail,2007,3,4,24,0,41,1
2007-03-15,Northern,Jaffna,cereals and tubers,Rice (red nadu),KG,73.75,9.66,80.01,Retail,2007,3,4,19,0,35,1
2007-03-15,Eastern,Trincomalee,cereals and tubers,Wheat flour,KG,40.12,8.57,81.23,Retail,2007,3,1,41,0,41,1
2007-03-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,41.6,7.72,81.7,Retail,2007,3,1,4,0,41,1
2007-03-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,40.15,7.72,81.7,Retail,2007,3,1,4,0,35,1
2007-03-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,40.0,7.28,81.67,Retail,2007,3,1,0,0,41,1
2007-03-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,34.5,7.28,81.67,Retail,2007,3,1,0,0,35,1
2007-03-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,70.0,9.66,80.01,Retail,2007,3,4,19,0,41,1
2007-04-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,26.0,9.27,80.81,Retail,2007,4,4,31,0,35,1
2007-04-15,Western,Colombo City,cereals and tubers,Wheat flour,KG,43.64,6.93,79.85,Retail,2007,4,8,5,0,41,1
2007-04-15,Western,Colombo City,cereals and tubers,Rice (white),KG,32.83,6.93,79.85,Retail,2007,4,8,5,0,37,1
2007-04-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,42.5,8.75,80.5,Retail,2007,4,4,42,0,41,1
2007-04-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,46.0,9.27,80.81,Retail,2007,4,4,31,0,41,1
2007-04-15,Northern,Mannar,cereals and tubers,Wheat flour,KG,41.5,8.98,79.9,Retail,2007,4,4,26,0,41,1
2007-04-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,41.0,8.98,79.9,Retail,2007,4,4,26,0,35,1
2007-04-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,55.0,9.66,80.01,Retail,2007,4,4,19,0,41,1
2007-04-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,40.25,8.57,81.23,Retail,2007,4,1,41,0,35,1
2007-04-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,44.0,7.72,81.7,Retail,2007,4,1,4,0,41,1
2007-04-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,40.6,7.72,81.7,Retail,2007,4,1,4,0,35,1
2007-04-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,42.0,7.28,81.67,Retail,2007,4,1,0,0,41,1
2007-04-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,35.0,7.28,81.67,Retail,2007,4,1,0,0,35,1
2007-04-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,46.5,9.4,80.4,Retail,2007,4,4,24,0,41,1
2007-05-15,Western,Colombo City,cereals and tubers,Rice (red nadu),KG,36.34,6.93,79.85,Retail,2007,5,8,5,0,35,1
2007-05-15,Western,Colombo City,cereals and tubers,Wheat flour,KG,46.57,6.93,79.85,Retail,2007,5,8,5,0,41,1
2007-05-15,Western,Colombo City,cereals and tubers,Rice (white),KG,34.19,6.93,79.85,Retail,2007,5,8,5,0,37,1
2007-05-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,47.0,8.75,80.5,Retail,2007,5,4,42,0,41,1
2007-05-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,50.0,9.27,80.81,Retail,2007,5,4,31,0,41,1
2007-05-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,22.0,9.27,80.81,Retail,2007,5,4,31,0,35,1
2007-05-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,42.0,8.98,79.9,Retail,2007,5,4,26,0,35,1
2007-05-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,42.5,8.75,80.5,Retail,2007,5,4,42,0,35,1
2007-05-15,Northern,Kilinochchi,cereals and tubers,Rice (red nadu),KG,26.0,9.4,80.4,Retail,2007,5,4,24,0,35,1
2007-05-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,50.0,9.66,80.01,Retail,2007,5,4,19,0,41,1
2007-05-15,Eastern,Trincomalee,cereals and tubers,Wheat flour,KG,45.5,8.57,81.23,Retail,2007,5,1,41,0,41,1
2007-05-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,45.5,7.72,81.7,Retail,2007,5,1,4,0,41,1
2007-05-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,41.0,7.72,81.7,Retail,2007,5,1,4,0,35,1
2007-05-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,48.5,7.28,81.67,Retail,2007,5,1,0,0,41,1
2007-05-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,35.0,7.28,81.67,Retail,2007,5,1,0,0,35,1
2007-05-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,48.0,9.4,80.4,Retail,2007,5,4,24,0,41,1
2007-06-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,48.0,8.75,80.5,Retail,2007,6,4,42,0,41,1
2007-06-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,50.0,9.27,80.81,Retail,2007,6,4,31,0,41,1
2007-06-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,23.0,9.27,80.81,Retail,2007,6,4,31,0,35,1
2007-06-15,Northern,Mannar,cereals and tubers,Wheat flour,KG,47.5,8.98,79.9,Retail,2007,6,4,26,0,41,1
2007-06-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,43.5,8.98,79.9,Retail,2007,6,4,26,0,35,1
2007-06-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,49.0,9.4,80.4,Retail,2007,6,4,24,0,41,1
2007-06-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,45.0,7.72,81.7,Retail,2007,6,1,4,0,41,1
2007-06-15,Northern,Jaffna,cereals and tubers,Rice (red nadu),KG,77.0,9.66,80.01,Retail,2007,6,4,19,0,35,1
2007-06-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,41.0,8.57,81.23,Retail,2007,6,1,41,0,35,1
2007-06-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,41.0,7.72,81.7,Retail,2007,6,1,4,0,35,1
2007-06-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,47.0,7.28,81.67,Retail,2007,6,1,0,0,41,1
2007-06-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,37.5,7.28,81.67,Retail,2007,6,1,0,0,35,1
2007-06-15,Western,Colombo City,cereals and tubers,Rice (white),KG,35.76,6.93,79.85,Retail,2007,6,8,5,0,37,1
2007-06-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,50.0,9.66,80.01,Retail,2007,6,4,19,0,41,1
2007-07-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,43.5,8.75,80.5,Retail,2007,7,4,42,0,35,1
2007-07-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,51.0,9.4,80.4,Retail,2007,7,4,24,0,41,1
2007-07-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,23.5,9.27,80.81,Retail,2007,7,4,31,0,35,1
2007-07-15,Northern,Mannar,cereals and tubers,Wheat flour,KG,47.5,8.98,79.9,Retail,2007,7,4,26,0,41,1
2007-07-15,Northern,Kilinochchi,cereals and tubers,Rice (red nadu),KG,25.0,9.4,80.4,Retail,2007,7,4,24,0,35,1
2007-07-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,43.5,8.98,79.9,Retail,2007,7,4,26,0,35,1
2007-07-15,Northern,Jaffna,cereals and tubers,Rice (red nadu),KG,67.5,9.66,80.01,Retail,2007,7,4,19,0,35,1
2007-07-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,47.0,8.57,81.23,Retail,2007,7,1,41,0,35,1
2007-07-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,43.5,7.72,81.7,Retail,2007,7,1,4,0,41,1
2007-07-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,41.5,7.72,81.7,Retail,2007,7,1,4,0,35,1
2007-07-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,55.0,7.28,81.67,Retail,2007,7,1,0,0,41,1
2007-07-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,55.0,9.66,80.01,Retail,2007,7,4,19,0,41,1
2007-08-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,49.0,8.75,80.5,Retail,2007,8,4,42,0,41,1
2007-08-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,56.0,9.27,80.81,Retail,2007,8,4,31,0,41,1
2007-08-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,22.0,9.27,80.81,Retail,2007,8,4,31,0,35,1
2007-08-15,Northern,Mannar,cereals and tubers,Wheat flour,KG,50.0,8.98,79.9,Retail,2007,8,4,26,0,41,1
2007-08-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,44.0,8.98,79.9,Retail,2007,8,4,26,0,35,1
2007-08-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,56.0,9.4,80.4,Retail,2007,8,4,24,0,41,1
2007-08-15,Northern,Kilinochchi,cereals and tubers,Rice (red nadu),KG,26.0,9.4,80.4,Retail,2007,8,4,24,0,35,1
2007-08-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,45.0,8.75,80.5,Retail,2007,8,4,42,0,35,1
2007-08-15,Eastern,Trincomalee,cereals and tubers,Wheat flour,KG,50.0,8.57,81.23,Retail,2007,8,1,41,0,41,1
2007-08-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,40.0,8.57,81.23,Retail,2007,8,1,41,0,35,1
2007-08-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,51.0,7.72,81.7,Retail,2007,8,1,4,0,41,1
2007-08-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,33.5,7.72,81.7,Retail,2007,8,1,4,0,35,1
2007-08-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,55.0,7.28,81.67,Retail,2007,8,1,0,0,41,1
2007-08-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,38.5,7.28,81.67,Retail,2007,8,1,0,0,35,1
2007-08-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,85.0,9.66,80.01,Retail,2007,8,4,19,0,41,1
2007-09-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,51.5,8.75,80.5,Retail,2007,9,4,42,0,41,1
2007-09-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,49.0,8.75,80.5,Retail,2007,9,4,42,0,35,1
2007-09-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,56.0,9.27,80.81,Retail,2007,9,4,31,0,41,1
2007-09-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,28.5,9.27,80.81,Retail,2007,9,4,31,0,35,1
2007-09-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,56.0,9.4,80.4,Retail,2007,9,4,24,0,41,1
2007-09-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,72.5,9.66,80.01,Retail,2007,9,4,19,0,41,1
2007-09-15,Northern,Jaffna,cereals and tubers,Rice (red nadu),KG,92.5,9.66,80.01,Retail,2007,9,4,19,0,35,1
2007-09-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,54.0,7.72,81.7,Retail,2007,9,1,4,0,41,1
2007-09-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,38.0,7.72,81.7,Retail,2007,9,1,4,0,35,1
2007-09-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,57.0,7.28,81.67,Retail,2007,9,1,0,0,41,1
2007-09-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,40.0,7.28,81.67,Retail,2007,9,1,0,0,35,1
2007-09-15,Eastern,Trincomalee,cereals and tubers,Wheat flour,KG,50.0,8.57,81.23,Retail,2007,9,1,41,0,41,1
2007-10-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,29.0,9.27,80.81,Retail,2007,10,4,31,0,35,1
2007-10-15,Western,Colombo City,cereals and tubers,Rice (white),KG,37.88,6.93,79.85,Retail,2007,10,8,5,0,37,1
2007-10-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,58.0,8.75,80.5,Retail,2007,10,4,42,0,41,1
2007-10-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,52.0,8.75,80.5,Retail,2007,10,4,42,0,35,1
2007-10-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,70.0,9.27,80.81,Retail,2007,10,4,31,0,41,1
2007-10-15,Northern,Mannar,cereals and tubers,Wheat flour,KG,58.5,8.98,79.9,Retail,2007,10,4,26,0,41,1
2007-10-15,Western,Colombo City,cereals and tubers,Rice (red nadu),KG,42.06,6.93,79.85,Retail,2007,10,8,5,0,35,1
2007-10-15,Northern,Kilinochchi,cereals and tubers,Rice (red nadu),KG,30.0,9.4,80.4,Retail,2007,10,4,24,0,35,1
2007-10-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,40.0,7.28,81.67,Retail,2007,10,1,0,0,35,1
2007-10-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,65.5,7.28,81.67,Retail,2007,10,1,0,0,41,1
2007-10-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,70.0,9.4,80.4,Retail,2007,10,4,24,0,41,1
2007-10-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,70.0,9.66,80.01,Retail,2007,10,4,19,0,41,1
2007-10-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,65.0,7.72,81.7,Retail,2007,10,1,4,0,41,1
2007-11-15,Western,Colombo City,cereals and tubers,Wheat flour,KG,65.11,6.93,79.85,Retail,2007,11,8,5,0,41,1
2007-11-15,Western,Colombo City,cereals and tubers,Rice (white),KG,47.5,6.93,79.85,Retail,2007,11,8,5,0,37,1
2007-11-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,70.0,9.27,80.81,Retail,2007,11,4,31,0,41,1
2007-11-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,70.0,9.4,80.4,Retail,2007,11,4,24,0,41,1
2007-11-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,64.5,8.75,80.5,Retail,2007,11,4,42,0,41,1
2007-11-15,Northern,Jaffna,cereals and tubers,Rice (red nadu),KG,95.0,9.66,80.01,Retail,2007,11,4,19,0,35,1
2007-11-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,66.5,7.72,81.7,Retail,2007,11,1,4,0,41,1
2007-11-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,70.5,7.28,81.67,Retail,2007,11,1,0,0,41,1
2007-11-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,48.0,7.28,81.67,Retail,2007,11,1,0,0,35,1
2007-11-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,71.5,9.66,80.01,Retail,2007,11,4,19,0,41,1
2007-11-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,53.5,8.98,79.9,Retail,2007,11,4,26,0,35,1
2007-12-15,Western,Colombo City,cereals and tubers,Rice (white),KG,54.04,6.93,79.85,Retail,2007,12,8,5,0,37,1
2008-01-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,80.0,9.4,80.4,Retail,2008,1,4,24,0,41,1
2008-01-15,Western,Colombo City,cereals and tubers,Rice (red nadu),KG,65.0,6.93,79.85,Retail,2008,1,8,5,0,35,1
2008-01-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,75.0,8.75,80.5,Retail,2008,1,4,42,0,41,1
2008-01-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,70.0,9.27,80.81,Retail,2008,1,4,31,0,41,1
2008-01-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,34.0,9.27,80.81,Retail,2008,1,4,31,0,35,1
2008-01-15,Northern,Mannar,cereals and tubers,Wheat flour,KG,76.0,8.98,79.9,Retail,2008,1,4,26,0,41,1
2008-01-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,62.5,8.98,79.9,Retail,2008,1,4,26,0,35,1
2008-01-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,75.0,9.66,80.01,Retail,2008,1,4,19,0,41,1
2008-01-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,68.0,8.57,81.23,Retail,2008,1,1,41,0,35,1
2008-01-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,77.0,7.72,81.7,Retail,2008,1,1,4,0,41,1
2008-01-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,70.0,7.72,81.7,Retail,2008,1,1,4,0,35,1
2008-01-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,80.0,7.28,81.67,Retail,2008,1,1,0,0,41,1
2008-01-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,67.5,7.28,81.67,Retail,2008,1,1,0,0,35,1
2008-01-15,Northern,Jaffna,cereals and tubers,Rice (red nadu),KG,75.0,9.66,80.01,Retail,2008,1,4,19,0,35,1
2008-02-15,Western,Colombo City,cereals and tubers,Rice (red nadu),KG,65.0,6.93,79.85,Retail,2008,2,8,5,0,35,1
2008-02-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,75.0,8.75,80.5,Retail,2008,2,4,42,0,41,1
2008-02-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,59.0,8.75,80.5,Retail,2008,2,4,42,0,35,1
2008-02-15,Northern,Mannar,cereals and tubers,Wheat flour,KG,76.0,8.98,79.9,Retail,2008,2,4,26,0,41,1
2008-02-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,80.0,9.4,80.4,Retail,2008,2,4,24,0,41,1
2008-02-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,75.0,9.66,80.01,Retail,2008,2,4,19,0,41,1
2008-02-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,67.0,8.57,81.23,Retail,2008,2,1,41,0,35,1
2008-02-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,75.0,7.72,81.7,Retail,2008,2,1,4,0,41,1
2008-02-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,81.0,7.28,81.67,Retail,2008,2,1,0,0,41,1
2008-02-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,64.5,7.28,81.67,Retail,2008,2,1,0,0,35,1
2008-02-15,Eastern,Trincomalee,cereals and tubers,Wheat flour,KG,74.0,8.57,81.23,Retail,2008,2,1,41,0,41,1
2008-03-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,80.0,9.4,80.4,Retail,2008,3,4,24,0,41,1
2008-03-15,Western,Colombo City,cereals and tubers,Rice (white),KG,62.73,6.93,79.85,Retail,2008,3,8,5,0,37,1
2008-03-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,60.0,8.75,80.5,Retail,2008,3,4,42,0,35,1
2008-03-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,80.0,9.27,80.81,Retail,2008,3,4,31,0,41,1
2008-03-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,61.0,8.98,79.9,Retail,2008,3,4,26,0,35,1
2008-03-15,Northern,Kilinochchi,cereals and tubers,Rice (red nadu),KG,34.0,9.4,80.4,Retail,2008,3,4,24,0,35,1
2008-03-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,76.0,7.72,81.7,Retail,2008,3,1,4,0,41,1
2008-03-15,Northern,Jaffna,cereals and tubers,Rice (red nadu),KG,76.0,9.66,80.01,Retail,2008,3,4,19,0,35,1
2008-03-15,Eastern,Trincomalee,cereals and tubers,Wheat flour,KG,74.0,8.57,81.23,Retail,2008,3,1,41,0,41,1
2008-03-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,63.0,8.57,81.23,Retail,2008,3,1,41,0,35,1
2008-03-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,84.0,9.66,80.01,Retail,2008,3,4,19,0,41,1
2008-03-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,58.5,7.72,81.7,Retail,2008,3,1,4,0,35,1
2008-03-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,79.0,7.28,81.67,Retail,2008,3,1,0,0,41,1
2008-04-15,Western,Colombo City,cereals and tubers,Wheat flour,KG,75.0,6.93,79.85,Retail,2008,4,8,5,0,41,1
2008-04-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,78.5,8.75,80.5,Retail,2008,4,4,42,0,41,1
2008-04-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,70.5,8.75,80.5,Retail,2008,4,4,42,0,35,1
2008-04-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,80.0,9.27,80.81,Retail,2008,4,4,31,0,41,1
2008-04-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,33.0,9.27,80.81,Retail,2008,4,4,31,0,35,1
2008-04-15,Northern,Mannar,cereals and tubers,Wheat flour,KG,79.0,8.98,79.9,Retail,2008,4,4,26,0,41,1
2008-04-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,80.0,9.4,80.4,Retail,2008,4,4,24,0,41,1
2008-04-15,Northern,Kilinochchi,cereals and tubers,Rice (red nadu),KG,34.0,9.4,80.4,Retail,2008,4,4,24,0,35,1
2008-04-15,Western,Colombo City,cereals and tubers,Rice (white),KG,65.81,6.93,79.85,Retail,2008,4,8,5,0,37,1
2008-04-15,Northern,Jaffna,cereals and tubers,Rice (red nadu),KG,86.0,9.66,80.01,Retail,2008,4,4,19,0,35,1
2008-04-15,Eastern,Trincomalee,cereals and tubers,Wheat flour,KG,75.0,8.57,81.23,Retail,2008,4,1,41,0,41,1
2008-04-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,68.0,8.57,81.23,Retail,2008,4,1,41,0,35,1
2008-04-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,84.5,7.72,81.7,Retail,2008,4,1,4,0,41,1
2008-04-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,88.0,7.72,81.7,Retail,2008,4,1,4,0,35,1
2008-04-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,77.0,7.28,81.67,Retail,2008,4,1,0,0,41,1
2008-04-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,63.5,7.28,81.67,Retail,2008,4,1,0,0,35,1
2008-04-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,90.0,9.66,80.01,Retail,2008,4,4,19,0,41,1
2008-05-15,Western,Colombo City,cereals and tubers,Rice (white),KG,65.0,6.93,79.85,Retail,2008,5,8,5,0,37,1
2008-05-15,Western,Colombo City,cereals and tubers,Rice (red nadu),KG,66.5,6.93,79.85,Retail,2008,5,8,5,0,35,1
2008-05-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,79.0,8.75,80.5,Retail,2008,5,4,42,0,41,1
2008-05-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,66.5,8.75,80.5,Retail,2008,5,4,42,0,35,1
2008-05-15,Northern,Mulaitivu,cereals and tubers,Wheat flour,KG,85.0,9.27,80.81,Retail,2008,5,4,31,0,41,1
2008-05-15,Northern,Mulaitivu,cereals and tubers,Rice (red nadu),KG,35.0,9.27,80.81,Retail,2008,5,4,31,0,35,1
2008-05-15,Northern,Mannar,cereals and tubers,Rice (red nadu),KG,66.5,8.98,79.9,Retail,2008,5,4,26,0,35,1
2008-05-15,Northern,Kilinochchi,cereals and tubers,Rice (red nadu),KG,36.0,9.4,80.4,Retail,2008,5,4,24,0,35,1
2008-05-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,90.0,9.66,80.01,Retail,2008,5,4,19,0,41,1
2008-05-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,67.0,8.57,81.23,Retail,2008,5,1,41,0,35,1
2008-05-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,80.0,7.72,81.7,Retail,2008,5,1,4,0,41,1
2008-05-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,67.0,7.72,81.7,Retail,2008,5,1,4,0,35,1
2008-05-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,77.0,7.28,81.67,Retail,2008,5,1,0,0,41,1
2008-05-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,85.0,9.4,80.4,Retail,2008,5,4,24,0,41,1
2008-06-15,Northern,Kilinochchi,cereals and tubers,Wheat flour,KG,85.0,9.4,80.4,Retail,2008,6,4,24,0,41,1
2008-06-15,Western,Colombo City,cereals and tubers,Wheat flour,KG,75.0,6.93,79.85,Retail,2008,6,8,5,0,41,1
2008-06-15,Western,Colombo City,cereals and tubers,Rice (red nadu),KG,67.0,6.93,79.85,Retail,2008,6,8,5,0,35,1
2008-06-15,Northern,Vavuniya,cereals and tubers,Wheat flour,KG,79.0,8.75,80.5,Retail,2008,6,4,42,0,41,1
2008-06-15,Northern,Mannar,cereals and tubers,Wheat flour,KG,78.5,8.98,79.9,Retail,2008,6,4,26,0,41,1
2008-06-15,Northern,Jaffna,cereals and tubers,Rice (red nadu),KG,100.0,9.66,80.01,Retail,2008,6,4,19,0,35,1
2008-06-15,Northern,Jaffna,cereals and tubers,Wheat flour,KG,90.0,9.66,80.01,Retail,2008,6,4,19,0,41,1
2008-06-15,Eastern,Trincomalee,cereals and tubers,Wheat flour,KG,74.0,8.57,81.23,Retail,2008,6,1,41,0,41,1
2008-06-15,Eastern,Trincomalee,cereals and tubers,Rice (red nadu),KG,70.0,8.57,81.23,Retail,2008,6,1,41,0,35,1
2008-06-15,Eastern,Batticaloa,cereals and tubers,Wheat flour,KG,99.0,7.72,81.7,Retail,2008,6,1,4,0,41,1
2008-06-15,Eastern,Batticaloa,cereals and tubers,Rice (red nadu),KG,70.0,7.72,81.7,Retail,2008,6,1,4,0,35,1
2008-06-15,Eastern,Ampara,cereals and tubers,Wheat flour,KG,78.0,7.28,81.67,Retail,2008,6,1,0,0,41,1
2008-06-15,Eastern,Ampara,cereals and tubers,Rice (red nadu),KG,68.0,7.28,81.67,Retail,2008,6,1,0,0,35,1
2008-07-15,Western,Colombo City,cereals and tubers,Rice (white),KG,62.6,6.93,79.85,Retail,2008,7,8,5,0,37,1
2008-07-15,Western,Colombo City,cereals and tubers,Rice (red nadu),KG,65.0,6.93,79.85,Retail,2008,7,8,5,0,35,1
2008-07-15,Northern,Vavuniya,cereals and tubers,Rice (red nadu),KG,66.5,8.75,80.5,Retail,2008,7,4,42,0,35,1
